folder,archivo,iteracion,temperatura_K,energia_cinetica_eV
outputs_1,pw.out.28006,66,290.15795272,19.54053031375832
outputs_1,pw.out.28006,67,292.20295102,19.67824958742016
outputs_1,pw.out.28006,68,298.75965666,20.119807387764947
outputs_1,pw.out.28006,69,296.95265136,19.99811562046771
outputs_1,pw.out.28006,70,287.39856229,19.354700629332008
outputs_1,pw.out.28006,71,302.39421213,20.364574621338438
outputs_1,pw.out.28006,72,288.42846034,19.424058642697847
outputs_1,pw.out.28006,73,292.27955677,19.68340859409531
outputs_1,pw.out.28006,74,285.26115864,19.21075838380171
outputs_1,pw.out.28006,75,304.2531903,20.48976645316224
outputs_1,pw.out.28006,76,305.34012845,20.562965761835308
outputs_1,pw.out.28006,77,284.00806232,19.126369208970317
outputs_1,pw.out.28006,78,301.11554149,20.278463237885965
outputs_1,pw.out.28006,79,296.23061858,19.949490778450564
outputs_1,pw.out.28006,80,316.4421311,21.310624035325787
outputs_1,pw.out.28006,81,301.08041169,20.27609734392863
outputs_1,pw.out.28006,82,297.03925986,20.003948245003738
outputs_1,pw.out.28006,83,291.09746979,19.603801548242725
outputs_1,pw.out.28006,84,300.26664691,20.221294837000748
outputs_1,pw.out.28006,85,306.96397755,20.67232301602138
outputs_1,pw.out.28006,86,300.32196827,20.225020483917405
outputs_1,pw.out.28006,87,282.02875895,18.993074098504216
outputs_1,pw.out.28006,88,282.75574167,19.042032416057012
outputs_1,pw.out.28006,89,292.41421222,19.692476924542742
outputs_1,pw.out.28006,90,299.24674117,20.152609897268064
outputs_1,pw.out.28006,91,303.94324526,20.468893415289415
outputs_1,pw.out.28006,92,308.11129896,20.74958865816405
outputs_1,pw.out.28006,93,313.22018637,21.093643980698438
outputs_1,pw.out.28006,94,319.74331307,21.532940378808195
outputs_1,pw.out.28006,95,295.85052598,19.92389357185115
outputs_1,pw.out.28006,96,312.52596627,21.046892098380912
outputs_1,pw.out.28006,97,307.10167356,20.68159597609166
outputs_1,pw.out.28006,98,312.17660877,21.023364725858958
outputs_1,pw.out.28006,99,296.77909408,19.986427513831398
outputs_1,pw.out.28006,100,281.92989556,18.98641628868719
outputs_1,pw.out.28006,101,291.84279899,19.653995398777667
outputs_1,pw.out.28006,102,306.70742869,20.6550458267539
outputs_1,pw.out.28006,103,292.71870608,19.71298288081819
outputs_1,pw.out.28006,104,303.27276084,20.423739929786585
outputs_1,pw.out.28006,105,287.31981305,19.34939740231096
outputs_1,pw.out.28006,106,308.01200116,20.742901596107053
outputs_1,pw.out.28006,107,296.53899543,19.970258236145643
outputs_1,pw.out.28006,108,301.47355139,20.30257320618256
outputs_1,pw.out.28006,109,304.98140626,20.53880776544239
outputs_1,pw.out.28006,110,289.48421189,19.49515764054112
outputs_1,pw.out.28006,111,289.60897506,19.503559700201894
outputs_1,pw.out.28006,112,281.93649757,18.986860922734724
outputs_1,pw.out.28006,113,298.00335867,20.068874884156546
outputs_1,pw.out.28006,114,300.27704232,20.22199498596299
outputs_1,pw.out.28006,115,291.7445391,19.64737813392581
outputs_1,pw.out.28006,116,286.2516169,19.277460293778333
outputs_1,pw.out.28006,117,287.79985013,19.381725209184992
outputs_1,pw.out.28006,118,298.44546352,20.098648222168137
outputs_1,pw.out.28006,119,283.47119052,19.090213984595923
outputs_1,pw.out.28006,120,285.70126761,19.24039729756638
outputs_1,pw.out.28006,121,284.98701955,19.192296682900867
outputs_1,pw.out.28006,122,297.59288235,20.04123165344244
outputs_1,pw.out.28006,123,293.15755431,19.742536895058475
outputs_1,pw.out.28006,124,295.75128809,19.91721045544513
outputs_1,pw.out.28006,125,286.65338519,19.30451711912375
outputs_1,pw.out.28006,126,294.74811432,19.849652203150523
outputs_1,pw.out.28006,127,296.49593782,19.967358454794635
outputs_1,pw.out.28006,128,297.06714922,20.0058263748667
outputs_1,pw.out.28006,129,294.67690939,19.84485701270643
outputs_1,pw.out.28006,130,296.19172634,19.9468715464894
outputs_1,pw.out.28006,131,284.31790934,19.1472357161105
outputs_1,pw.out.28006,132,289.65766092,19.506838400103206
outputs_1,pw.out.28006,133,305.42657909,20.56878763787386
outputs_1,pw.out.28006,134,308.20610086,20.75597312960852
outputs_1,pw.out.28006,135,306.2870917,20.626738502164027
outputs_1,pw.out.28006,136,318.03659813,21.418002613577556
outputs_1,pw.out.28006,137,319.54118626,21.519328291123482
outputs_1,pw.out.28006,138,318.57115431,21.454002052767
outputs_1,pw.out.28006,139,311.59942564,20.984494757558476
outputs_1,pw.out.28006,140,293.75283852,19.782625933452564
outputs_1,pw.out.28006,141,310.83747112,20.93318129454582
outputs_1,pw.out.28006,142,316.877674,21.33995546042845
outputs_1,pw.out.28006,143,295.76013161,19.917805976628134
outputs_1,pw.out.28006,144,285.03226583,19.195343677850236
outputs_1,pw.out.28006,145,294.54512032,19.8359817470428
outputs_1,pw.out.28006,146,286.9741238,19.32611710917405
outputs_1,pw.out.28006,147,308.20864996,20.756144697397364
outputs_1,pw.out.28006,148,295.81692136,19.921630536932966
outputs_1,pw.out.28006,149,305.17807235,20.55205209124507
outputs_1,pw.out.28006,150,309.67640675,20.854990057107752
outputs_1,pw.out.28006,151,310.6350922,20.919552199744846
outputs_1,pw.out.28006,152,304.69328489,20.519404414528395
outputs_1,pw.out.28006,153,304.40393222,20.499918068887045
outputs_1,pw.out.28006,154,302.70259493,20.385342487204305
outputs_1,pw.out.28006,155,281.74946993,18.974265588488574
outputs_1,pw.out.28006,156,303.37818654,20.430839788569468
outputs_1,pw.out.28006,157,298.61135997,20.10982040092555
outputs_1,pw.out.28006,158,293.85265269,19.789347826083663
outputs_1,pw.out.28006,159,292.41862636,19.69277420893499
outputs_1,pw.out.28006,160,295.05107103,19.870054756159096
outputs_1,pw.out.28006,161,280.02397249,18.858062901978887
outputs_1,pw.out.28006,162,291.91178199,19.65864106265559
outputs_1,pw.out.28006,163,302.05034322,20.34141691549554
outputs_1,pw.out.28006,164,308.83783841,20.798517043192227
outputs_1,pw.out.28006,165,316.23893085,21.296939701411198
outputs_1,pw.out.28006,166,322.82905567,21.740748019436598
outputs_1,pw.out.28006,167,294.41997513,19.827553972622237
outputs_1,pw.out.28006,168,294.3610614,19.82358641648388
outputs_1,pw.out.28006,169,295.87510072,19.925548568348766
outputs_1,pw.out.28006,170,307.21091394,20.68895271035856
outputs_1,pw.out.28006,171,290.60001137,19.570300522460524
outputs_1,pw.out.28006,172,297.86615458,20.059634985920272
outputs_1,pw.out.28006,173,296.2383716,19.950012828891317
outputs_1,pw.out.28006,174,300.11392288,20.211009749427525
outputs_1,pw.out.28006,175,293.29809299,19.752001423286327
outputs_1,pw.out.28006,176,307.41356714,20.702600308902024
outputs_1,pw.out.28006,177,292.48955019,19.697550487465797
outputs_1,pw.out.28006,178,295.56088384,19.904387770068798
outputs_1,pw.out.28006,179,282.33036675,19.01338576548349
outputs_1,pw.out.28006,180,293.76379914,19.783364042298302
outputs_1,pw.out.28006,181,300.63256063,20.24593706000786
outputs_1,pw.out.28006,182,304.40183239,20.49977670573668
outputs_1,pw.out.28006,183,318.60336891,21.456171480517284
outputs_1,pw.out.28006,184,320.87505365,21.609156885962943
outputs_1,pw.out.28006,185,295.60463948,19.907334491060688
outputs_1,pw.out.28006,186,286.80473168,19.314709415870652
outputs_1,pw.out.28006,187,297.27879415,20.020079562805996
outputs_1,pw.out.28006,188,291.14160261,19.60677371188054
outputs_1,pw.out.28006,189,300.34585092,20.226628812887995
outputs_1,pw.out.28006,190,306.7034611,20.654778610943204
outputs_1,pw.out.28006,191,299.35203412,20.159700776293565
outputs_1,pw.out.28006,192,292.37776127,19.690022185410058
outputs_1,pw.out.28006,193,317.94511306,21.41184154761229
outputs_1,pw.out.28006,194,310.36240553,20.90118832377674
outputs_1,pw.out.28006,195,315.16907762,21.224891026195895
outputs_1,pw.out.28006,196,301.5373075,20.306866754725412
outputs_1,pw.out.28006,197,293.96618522,19.796993681327
outputs_1,pw.out.28006,198,298.00681887,20.06910794967779
outputs_1,pw.out.28006,199,307.55635704,20.71221640455
outputs_1,pw.out.28006,200,291.32470156,19.61910441539767
outputs_1,pw.out.28006,201,303.72182312,20.453981847865407
outputs_1,pw.out.28006,202,322.22457768,21.70003978595367
outputs_1,pw.out.28006,203,307.26772821,20.69277890334655
outputs_1,pw.out.28006,204,303.75478317,20.456201480622894
outputs_1,pw.out.28006,205,297.17892017,20.013353588466998
outputs_1,pw.out.28006,206,296.95807028,19.99848052515421
outputs_1,pw.out.28006,207,291.73542735,19.646764517171107
outputs_1,pw.out.28006,208,316.60996845,21.32192696479301
outputs_1,pw.out.28006,209,306.0782462,20.61267388912983
outputs_1,pw.out.28006,210,324.13582229,21.828751546615834
outputs_1,pw.out.28006,211,322.97005291,21.750243432587578
outputs_1,pw.out.28006,212,315.02775341,21.21537357182224
outputs_1,pw.out.28006,213,298.63034337,20.111098927897604
outputs_1,pw.out.28006,214,298.91176565,20.13005111403142
outputs_1,pw.out.28006,215,311.33112034,20.966425853014805
outputs_1,pw.out.28006,216,309.31508792,20.830657227559666
outputs_1,pw.out.28006,217,287.39881324,19.354717500391338
outputs_1,pw.out.28006,218,295.91434926,19.928191746329624
outputs_1,pw.out.28006,219,293.73169224,19.78120182556531
outputs_1,pw.out.28006,220,295.9737332,19.93219086767576
outputs_1,pw.out.28006,221,305.14286046,20.54968075501053
outputs_1,pw.out.28006,222,299.41599938,20.164008474757143
outputs_1,pw.out.28006,223,303.49844213,20.438938305219217
outputs_1,pw.out.28006,224,276.34114289,18.610044724117827
outputs_1,pw.out.28006,225,290.62617225,19.57206232364826
outputs_1,pw.out.28006,226,299.7395117,20.18579527097246
outputs_1,pw.out.28006,227,289.52067372,19.49761305995845
outputs_1,pw.out.28006,228,297.63245758,20.04389673658904
outputs_1,pw.out.28006,229,299.06783395,20.140561511880875
outputs_1,pw.out.28046,0,296.37563437,19.95925667277856
outputs_1,pw.out.28046,1,302.8208639,20.39330725989177
outputs_1,pw.out.28046,2,317.5709639,21.386644756558134
outputs_1,pw.out.28046,3,300.59382276,20.243328304430314
outputs_1,pw.out.28046,4,288.05118087,19.39865096340205
outputs_1,pw.out.28046,5,280.70388694,18.903851365174447
outputs_1,pw.out.28046,6,295.60268819,19.90720306006622
outputs_1,pw.out.28046,7,308.16058153,20.752907630916663
outputs_1,pw.out.28046,8,296.59294062,19.973891092235974
outputs_1,pw.out.28046,9,314.86686876,21.204538950308386
outputs_1,pw.out.28046,10,314.6980989,21.193173162539455
outputs_1,pw.out.28046,11,315.12313346,21.22179695554872
outputs_1,pw.out.28046,12,294.3134743,19.82038173155254
outputs_1,pw.out.28046,13,307.57257191,20.7133083974709
outputs_1,pw.out.28046,14,300.47437869,20.235284482666465
outputs_1,pw.out.28046,15,308.36257389,20.766510738843994
outputs_1,pw.out.28046,16,305.98606907,20.606466291694474
outputs_1,pw.out.28046,17,291.07512492,19.60229675859593
outputs_1,pw.out.28046,18,293.76554927,19.78348200365669
outputs_1,pw.out.28046,19,300.64676927,20.246893948397183
outputs_1,pw.out.28046,20,307.69469342,20.72153263072405
outputs_1,pw.out.28046,21,305.29332674,20.559813866992847
outputs_1,pw.out.28046,22,296.55111306,19.971074305612323
outputs_1,pw.out.28046,23,301.36678398,20.295383005598097
outputs_1,pw.out.28046,24,298.85533148,20.126250635803217
outputs_1,pw.out.28046,25,291.28851208,19.616667227608964
outputs_1,pw.out.28046,26,298.80121319,20.122606078816897
outputs_1,pw.out.28046,27,299.97395937,20.201583997424752
outputs_1,pw.out.28046,28,292.41331122,19.69241624315192
outputs_1,pw.out.28046,29,291.13667314,19.60644173297112
outputs_1,pw.out.28046,30,292.26452496,19.682396330535443
outputs_1,pw.out.28046,31,291.02024968,19.598601180260825
outputs_1,pw.out.28046,32,296.70116575,19.981179389867034
outputs_1,pw.out.28046,33,309.91880103,20.87131389546609
outputs_1,pw.out.28046,34,314.6367979,21.189044923166662
outputs_1,pw.out.28046,35,308.28830389,20.761509013980024
outputs_1,pw.out.28046,36,301.24253835,20.28701577651142
outputs_1,pw.out.28046,37,300.04029191,20.206051154610396
outputs_1,pw.out.28046,38,307.9837456,20.740998703882816
outputs_1,pw.out.28046,39,306.03635813,20.609852884741347
outputs_1,pw.out.28046,40,322.82193652,21.74026869087189
outputs_1,pw.out.28046,41,297.00084901,20.001361530648865
outputs_1,pw.out.28046,42,311.03783257,20.94667446847364
outputs_1,pw.out.28046,43,326.83308095,22.01039693621416
outputs_1,pw.out.28046,44,314.72035913,21.19467223779519
outputs_1,pw.out.28046,45,299.16710345,20.14724666914085
outputs_1,pw.out.28046,46,295.13152502,19.87547281522914
outputs_1,pw.out.28046,47,294.02157824,19.800724090236205
outputs_1,pw.out.28046,48,289.39445003,19.489112631137218
outputs_1,pw.out.28046,49,281.85240294,18.98119755301973
outputs_1,pw.out.28046,50,298.43939774,20.09823977926401
outputs_1,pw.out.28046,51,315.92706818,21.27593740945478
outputs_1,pw.out.28046,52,293.15227599,19.742181378300153
outputs_1,pw.out.28046,53,291.92405045,19.659467200335097
outputs_1,pw.out.28046,54,300.27147232,20.221619877006734
outputs_1,pw.out.28046,55,296.90692644,19.995036243968983
outputs_1,pw.out.28046,56,292.84683351,19.721611475267565
outputs_1,pw.out.28046,57,292.65844521,19.708924574707464
outputs_1,pw.out.28046,58,285.70103447,19.240381514962486
outputs_1,pw.out.28046,59,291.16857182,19.608589935840314
outputs_1,pw.out.28046,60,301.65957588,20.315100920134462
outputs_1,pw.out.28046,61,289.87913479,19.521753505007393
outputs_1,pw.out.28046,62,296.90296127,19.994769300272146
outputs_1,pw.out.28046,63,302.26366273,20.355782758572953
outputs_1,pw.out.28046,64,317.82487413,21.403744119417986
outputs_1,pw.out.28046,65,326.60800778,21.99523951391748
outputs_1,pw.out.28046,66,304.13383794,20.48172875396024
outputs_1,pw.out.28046,67,298.14786905,20.07860690030895
outputs_1,pw.out.28046,68,297.70160043,20.04855314896444
outputs_1,pw.out.28046,69,302.35366955,20.36184423086539
outputs_1,pw.out.28046,70,292.12889509,19.673262420647713
outputs_1,pw.out.28046,71,303.92367609,20.46757556786456
outputs_1,pw.out.28046,72,304.14655481,20.48258509627823
outputs_1,pw.out.28046,73,308.865485,20.800378982280506
outputs_1,pw.out.28046,74,308.97809855,20.807962795563725
outputs_1,pw.out.28046,75,301.19814521,20.284026061529627
outputs_1,pw.out.28046,76,283.17477567,19.07025198392698
outputs_1,pw.out.28046,77,305.0810822,20.54552040620224
outputs_1,pw.out.28046,78,282.50720793,19.02529510068813
outputs_1,pw.out.28046,79,294.13283713,19.808216745376264
outputs_1,pw.out.28046,80,301.90909231,20.331904495228297
outputs_1,pw.out.28046,81,302.04071068,20.34076819605287
outputs_1,pw.out.28046,82,309.08545575,20.815192724771777
outputs_1,pw.out.28046,83,311.44043026,20.973787213217324
outputs_1,pw.out.28046,84,292.65107908,19.708428511140355
outputs_1,pw.out.28046,85,301.09170911,20.276858174281692
outputs_1,pw.out.28046,86,297.21667265,20.01589594826266
outputs_1,pw.out.28046,87,290.1639968,19.540937396093153
outputs_1,pw.out.28046,88,305.2798577,20.558906775439937
outputs_1,pw.out.28046,89,286.45852078,19.291394020045782
outputs_1,pw.out.28046,90,294.56859368,19.837562592513514
outputs_1,pw.out.28046,91,312.32071721,21.03306966668228
outputs_1,pw.out.28046,92,316.71387919,21.32892478087833
outputs_1,pw.out.28046,93,289.00057339,19.462587244160733
outputs_1,pw.out.28046,94,307.42729972,20.703525087855848
outputs_1,pw.out.28046,95,311.9972835,21.01128817668724
outputs_1,pw.out.28046,96,311.71006752,20.991945779277923
outputs_1,pw.out.28046,97,303.03008953,20.407397451628825
outputs_1,pw.out.28046,98,306.20941818,20.621507521372855
outputs_1,pw.out.28046,99,293.60775965,19.7728556853028
outputs_1,pw.out.28046,100,299.22129326,20.15089612417665
outputs_1,pw.out.28046,101,295.1661556,19.877804967067814
outputs_1,pw.out.28046,102,299.2886248,20.15543049348576
outputs_1,pw.out.28046,103,306.07369762,20.61236748892327
outputs_1,pw.out.28046,104,298.43168964,20.097720586018784
outputs_1,pw.out.28046,105,305.43702364,20.569491052202427
outputs_1,pw.out.28046,106,324.09813346,21.826213404585005
outputs_1,pw.out.28046,107,319.87967134,21.54212340524769
outputs_1,pw.out.28046,108,320.91900718,21.61211694053398
outputs_1,pw.out.28046,109,300.515299,20.238040179728504
outputs_1,pw.out.28046,110,286.17085687,19.272021554054916
outputs_1,pw.out.28046,111,314.37366893,21.17132459647788
outputs_1,pw.out.28046,112,294.17662291,19.811165507222103
outputs_1,pw.out.28046,113,294.02366797,19.80086477310192
outputs_1,pw.out.28046,114,297.50013393,20.03498555189587
outputs_1,pw.out.28046,115,316.44892062,21.311081322667818
outputs_1,pw.out.28046,116,315.69032927,21.259994394443765
outputs_1,pw.out.28046,117,309.16087951,20.820272138142826
outputs_1,pw.out.28046,118,311.26493778,20.961968764041988
outputs_1,pw.out.28046,119,295.95191289,19.930721452830788
outputs_1,pw.out.28046,120,311.8101558,20.998686175651514
outputs_1,pw.out.28046,121,306.98573746,20.67378834915845
outputs_1,pw.out.28046,122,299.13361101,20.144991117353815
outputs_1,pw.out.28046,123,299.06685487,20.14049552426978
outputs_1,pw.out.28046,124,314.19971213,21.15960955056941
outputs_1,pw.out.28046,125,295.82576414,19.922226058115967
outputs_1,pw.out.28046,126,304.31901447,20.4941993240015
outputs_1,pw.out.28046,127,302.09166848,20.344199960000527
outputs_1,pw.out.28046,128,299.68983939,20.182450039232332
outputs_1,pw.out.28046,129,291.16603327,19.60841891227919
outputs_1,pw.out.28046,130,298.65652474,20.11286208965464
outputs_1,pw.out.28046,131,306.31354366,20.628519895549694
outputs_1,pw.out.28046,132,296.04130139,19.93674129170262
outputs_1,pw.out.28046,133,306.22565317,20.622600874863057
outputs_1,pw.out.28046,134,314.44543056,21.176157338634678
outputs_1,pw.out.28046,135,302.44201512,20.367793864361296
outputs_1,pw.out.28046,136,310.2048563,20.890578196197534
outputs_1,pw.out.28046,137,312.52829654,21.047048972021305
outputs_1,pw.out.28046,138,277.08797225,18.660339528894898
outputs_1,pw.out.28046,139,312.30495654,21.032008286570647
outputs_1,pw.out.28046,140,291.13002845,19.605994241728055
outputs_1,pw.out.28046,141,287.77902267,19.380322598292697
outputs_1,pw.out.28046,142,285.81297936,19.247920429458773
outputs_1,pw.out.28046,143,289.98367148,19.528793498741038
outputs_1,pw.out.28046,144,296.82338516,19.98941028990976
outputs_1,pw.out.28046,145,298.53274907,20.10452642577575
outputs_1,pw.out.28046,146,303.29439883,20.425197235564777
outputs_1,pw.out.28046,147,297.81604194,20.05626022982632
outputs_1,pw.out.28046,148,322.14861226,21.694923909325357
outputs_1,pw.out.28046,149,311.98418006,21.010405847495605
outputs_1,pw.out.28046,150,319.47585315,21.51492848211823
outputs_1,pw.out.28046,151,305.49608829,20.573468812610535
outputs_1,pw.out.28046,152,294.33874565,19.822083531634107
outputs_1,pw.out.28046,153,276.17337439,18.59874642058622
outputs_1,pw.out.28046,154,295.21489845,19.881087612620096
outputs_1,pw.out.28046,155,309.62529231,20.851547816776474
outputs_1,pw.out.28046,156,315.74244489,21.263504119012367
outputs_1,pw.out.28046,157,314.56729388,21.18436415660078
outputs_1,pw.out.28046,158,313.05785491,21.082711806365708
outputs_1,pw.out.28046,159,287.32507505,19.349751694556915
outputs_1,pw.out.28046,160,277.57239263,18.692962579307228
outputs_1,pw.out.28046,161,294.72820942,19.848311770275274
outputs_1,pw.out.28046,162,304.62873585,20.51505739561202
outputs_1,pw.out.28046,163,305.0321294,20.54222374678616
outputs_1,pw.out.28046,164,298.19949736,20.082083835157402
outputs_1,pw.out.28046,165,284.75338804,19.1765627873914
outputs_1,pw.out.28046,166,296.05378451,19.937581851416716
outputs_1,pw.out.28046,167,298.2748144,20.08715603751116
outputs_1,pw.out.28046,168,284.34148142,19.148823228370794
outputs_1,pw.out.28046,169,300.09809249,20.209943607323343
outputs_1,pw.out.28046,170,297.50492066,20.03530787076325
outputs_1,pw.out.28046,171,295.84680138,19.923642682872067
outputs_1,pw.out.28046,172,309.63432282,20.852155855197044
outputs_1,pw.out.28046,173,309.64321071,20.852754505689443
outputs_1,pw.out.28046,174,300.15882059,20.214033342584916
outputs_1,pw.out.28046,175,295.16318149,19.877604691266722
outputs_1,pw.out.28046,176,307.84979666,20.731977993360918
outputs_1,pw.out.28046,177,303.02820244,20.40727037445612
outputs_1,pw.out.28046,178,293.80836215,19.786365186062227
outputs_1,pw.out.28046,179,290.88274074,19.58934073742811
outputs_1,pw.out.28046,180,295.7129474,19.914628367025884
outputs_1,pw.out.28046,181,299.8086476,20.190451139120135
outputs_1,pw.out.28046,182,298.25680585,20.085943226036335
outputs_1,pw.out.28046,183,307.94601398,20.738457704656458
outputs_1,pw.out.28046,184,297.83094058,20.057263513628804
outputs_1,pw.out.28046,185,276.02906608,18.589028146183754
outputs_1,pw.out.28046,186,291.89342687,19.657404849388794
outputs_1,pw.out.28046,187,281.52410072,18.959088165823175
outputs_1,pw.out.28046,188,306.02061189,20.608792457028226
outputs_1,pw.out.28046,189,304.22088913,20.48759117496396
outputs_1,pw.out.28046,190,296.33408484,19.956458525954332
outputs_1,pw.out.28046,191,316.05485751,21.284543418453765
outputs_1,pw.out.28046,192,322.36226099,21.709312065739304
outputs_1,pw.out.28046,193,305.08929105,20.546073205509195
outputs_1,pw.out.28046,194,291.0994594,19.603935564318864
outputs_1,pw.out.28046,195,298.27890173,20.08743128068073
outputs_1,pw.out.28046,196,294.95574323,19.8636349099128
outputs_1,pw.out.28046,197,289.13838506,19.47186809553296
outputs_1,pw.out.28046,198,296.04430735,19.93694374441459
outputs_1,pw.out.28046,199,283.47322402,19.09035085786759
outputs_1,pw.out.28046,200,293.84427236,19.788783461937648
outputs_1,pw.out.28046,201,313.33196727,21.101171738526457
outputs_1,pw.out.28046,202,291.3120737,19.618253923527675
outputs_1,pw.out.28099,0,297.65682396,20.045537719222857
outputs_1,pw.out.28099,1,278.05700193,18.725598283014055
outputs_1,pw.out.28099,2,287.772434,19.379878780586743
outputs_1,pw.out.28099,3,289.73444794,19.512009651902066
outputs_1,pw.out.28099,4,306.8362462,20.66372095267337
outputs_1,pw.out.28099,5,296.54549764,19.970696067346672
outputs_1,pw.out.28099,6,298.52703829,20.104141792834383
outputs_1,pw.out.28099,7,278.56070913,18.75952026893795
outputs_1,pw.out.28099,8,287.54108499,19.364298765465207
outputs_1,pw.out.28099,9,294.34669958,19.82261918776787
outputs_1,pw.out.28099,10,298.0841798,20.074317841644795
outputs_1,pw.out.28099,11,310.71100273,20.92466440283605
outputs_1,pw.out.28099,12,320.29854043,21.57033195250632
outputs_1,pw.out.28099,13,294.61072795,19.840400059790543
outputs_1,pw.out.28099,14,303.71814029,20.453733816081854
outputs_1,pw.out.28099,15,301.98190891,20.3368082591026
outputs_1,pw.out.28099,16,298.39148138,20.095012780996136
outputs_1,pw.out.28099,17,303.53284294,20.441255082624792
outputs_1,pw.out.28099,18,317.10066041,21.354972335916344
outputs_1,pw.out.28099,19,294.56293758,19.837181633109264
outputs_1,pw.out.28099,20,300.50748813,20.237514183636776
outputs_1,pw.out.28099,21,305.09235413,20.546279467815214
outputs_1,pw.out.28099,22,305.13125501,20.548899244004097
outputs_1,pw.out.28099,23,290.26671036,19.547854530418928
outputs_1,pw.out.28099,24,292.25138677,19.68151155231907
outputs_1,pw.out.28099,25,293.28087175,19.75084167401424
outputs_1,pw.out.28099,26,295.59178879,19.90646903292839
outputs_1,pw.out.28099,27,303.72638895,20.454289336527413
outputs_1,pw.out.28099,28,316.57336177,21.319461749276712
outputs_1,pw.out.28099,29,315.90022578,21.274129757081607
outputs_1,pw.out.28099,30,291.74275013,19.64725758748575
outputs_1,pw.out.28099,31,291.3068232,19.617900311566373
outputs_1,pw.out.28099,32,304.19422487,20.48579549560063
outputs_1,pw.out.28099,33,294.60022024,19.839692427697145
outputs_1,pw.out.28099,34,289.93783358,19.525706503054227
outputs_1,pw.out.28099,35,303.56898137,20.443688732933307
outputs_1,pw.out.28099,36,328.597644,22.129230555580993
outputs_1,pw.out.28099,37,308.8870674,20.801832342407728
outputs_1,pw.out.28099,38,316.08631113,21.286661552741407
outputs_1,pw.out.28099,39,301.22271198,20.28568051379952
outputs_1,pw.out.28099,40,283.35239191,19.082213564992774
outputs_1,pw.out.28099,41,287.23830154,19.34390804940955
outputs_1,pw.out.28099,42,305.10969521,20.547447380503105
outputs_1,pw.out.28099,43,299.40191715,20.16306015795442
outputs_1,pw.out.28099,44,313.25912162,21.096266069855133
outputs_1,pw.out.28099,45,297.88816702,20.061117462230534
outputs_1,pw.out.28099,46,304.0626271,20.47693315534536
outputs_1,pw.out.28099,47,316.02041826,21.28222405596652
outputs_1,pw.out.28099,48,302.67865977,20.38373062075353
outputs_1,pw.out.28099,49,309.51506335,20.844124414613834
outputs_1,pw.out.28099,50,298.66115744,20.113174068195338
outputs_1,pw.out.28099,51,293.09495434,19.738321035022707
outputs_1,pw.out.28099,52,314.25656525,21.163438328639078
outputs_1,pw.out.28099,53,297.63234939,20.04388952557175
outputs_1,pw.out.28099,54,305.9223752,20.602176824859527
outputs_1,pw.out.28099,55,312.84747755,21.068544062178503
outputs_1,pw.out.28099,56,297.00178084,20.00142425289364
outputs_1,pw.out.28099,57,307.08771867,20.68065623087553
outputs_1,pw.out.28099,58,296.85185434,19.99132746811166
outputs_1,pw.out.28099,59,311.06981625,20.948828385733893
outputs_1,pw.out.28099,60,302.36222848,20.362420704078183
outputs_1,pw.out.28099,61,307.61984838,20.716492265691937
outputs_1,pw.out.28099,62,300.73761545,20.253012020372537
outputs_1,pw.out.28099,63,301.91585814,20.332360149887165
outputs_1,pw.out.28099,64,313.04928185,21.082134516811333
outputs_1,pw.out.28099,65,306.99600003,20.674479518363306
outputs_1,pw.out.28099,66,305.4097912,20.567657140841742
outputs_1,pw.out.28099,67,298.23845305,20.0847072848834
outputs_1,pw.out.28099,68,300.95751425,20.267821000871255
outputs_1,pw.out.28099,69,303.90028203,20.46600002861412
outputs_1,pw.out.28099,70,312.18815945,21.024142699385212
outputs_1,pw.out.28099,71,299.17131158,20.147530075726227
outputs_1,pw.out.28099,72,293.59496968,19.771994308878405
outputs_1,pw.out.28099,73,281.21573247,18.938321388412746
outputs_1,pw.out.28099,74,283.10694944,19.06568428067
outputs_1,pw.out.28099,75,295.17045066,19.878094224101186
outputs_1,pw.out.28099,76,296.95894713,19.99853957386187
outputs_1,pw.out.28099,77,296.90417146,19.99485079837327
outputs_1,pw.out.28099,78,299.13310741,20.144957239178222
outputs_1,pw.out.28099,79,289.5978928,19.502813427940353
outputs_1,pw.out.28099,80,298.72507381,20.117478501292595
outputs_1,pw.out.28099,81,318.72730576,21.464517892893657
outputs_1,pw.out.28099,82,309.16774533,20.82073445959127
outputs_1,pw.out.28099,83,305.07637598,20.54520339355513
outputs_1,pw.out.28099,84,320.31712939,21.57158381232008
outputs_1,pw.out.28099,85,293.81981442,19.78713635674198
outputs_1,pw.out.28099,86,296.2966973,19.953940792463015
outputs_1,pw.out.28099,87,304.76788708,20.5244284527289
outputs_1,pw.out.28099,88,291.37224294,19.622305971019614
outputs_1,pw.out.28099,89,288.45432393,19.42580030745993
outputs_1,pw.out.28099,90,287.08139534,19.33334118793411
outputs_1,pw.out.28099,91,296.25763729,19.95131026777666
outputs_1,pw.out.28099,92,304.4380343,20.502214709866966
outputs_1,pw.out.28099,93,323.87041697,21.810878019823768
outputs_1,pw.out.28099,94,295.73018973,19.9157896129242
outputs_1,pw.out.28099,95,299.34160062,20.15899817830658
outputs_1,pw.out.28099,96,289.73982188,19.512371563336107
outputs_1,pw.out.28099,97,307.56638768,20.712891927207895
